ItemPlaced,(-1.05, 0.60, -3.08),63899674186,(-1.95, 0.76, 1.07)
PressedRight,(-0.81, 1.08, -4.31),63899674205
ReleasedRight,(-0.82, 1.11, -4.28),63899674206
PressedRight,(-1.02, 1.07, -3.73),63899674206
GrabRight,(-1.02, 1.07, -3.73),63899674206
ReleasedRight,(-1.00, 1.29, -3.66),63899674209
UngrabbedRight,(-1.00, 1.29, -3.66),63899674209
PressedRight,(-0.95, 1.06, -3.74),63899674210
GrabRight,(-0.95, 1.06, -3.74),63899674210
ReleasedRight,(-1.73, 1.13, 0.18),63899674214
UngrabbedRight,(-1.73, 1.13, 0.18),63899674214
PressedRight,(-1.71, 1.07, 0.08),63899674215
GrabRight,(-1.71, 1.07, 0.08),63899674215
ReleasedRight,(-1.83, 1.11, 0.22),63899674221
UngrabbedRight,(-1.83, 1.11, 0.22),63899674221
PressedRight,(-1.81, 1.13, 0.24),63899674221
GrabRight,(-1.81, 1.13, 0.24),63899674221
ReleasedRight,(-1.80, 1.02, 0.21),63899674228
UngrabbedRight,(-1.80, 1.02, 0.21),63899674228
PressedRight,(-1.78, 1.05, 0.20),63899674229
GrabRight,(-1.78, 1.05, 0.20),63899674229
ReleasedRight,(-1.79, 1.05, 0.20),63899674230
PressedRight,(-1.78, 1.07, 0.20),63899674230
GrabRight,(-1.78, 1.07, 0.20),63899674230
ReleasedRight,(-1.79, 1.07, 0.20),63899674231
UngrabbedRight,(-1.79, 1.07, 0.20),63899674231
PressedRight,(-1.79, 1.06, 0.20),63899674231
GrabRight,(-1.79, 1.06, 0.20),63899674231
ReleasedRight,(-1.82, 1.04, 0.19),63899674232
UngrabbedRight,(-1.82, 1.04, 0.19),63899674232
PressedRight,(-1.80, 1.07, 0.20),63899674233
GrabRight,(-1.80, 1.07, 0.20),63899674233
ReleasedRight,(-1.78, 1.12, 0.18),63899674234
UngrabbedRight,(-1.78, 1.12, 0.18),63899674234
PressedRight,(-1.78, 1.11, 0.18),63899674234
GrabRight,(-1.78, 1.11, 0.18),63899674234
ReleasedRight,(-1.79, 1.11, 0.18),63899674235
UngrabbedRight,(-1.79, 1.11, 0.18),63899674235
PressedLeft,(-1.88, 1.12, 0.12),63899674236
GrabLeft,(-1.88, 1.12, 0.12),63899674236
ReleasedLeft,(-1.88, 1.10, 0.13),63899674237
UngrabbedLeft,(-1.88, 1.10, 0.13),63899674237
PressedLeft,(-1.87, 1.09, 0.13),63899674237
GrabLeft,(-1.87, 1.09, 0.13),63899674237
ReleasedLeft,(-1.82, 0.97, 0.14),63899674243
PressedLeft,(-1.83, 1.02, 0.15),63899674243
GrabLeft,(-1.83, 1.02, 0.15),63899674243
ReleasedLeft,(-1.80, 0.88, 0.14),63899674245
UngrabbedLeft,(-1.80, 0.88, 0.14),63899674245
PressedLeft,(-1.81, 0.90, 0.15),63899674245
GrabLeft,(-1.81, 0.90, 0.15),63899674245
ReleasedLeft,(-1.62, 0.87, 0.19),63899674251
UngrabbedLeft,(-1.62, 0.87, 0.19),63899674251
PressedRight,(-1.65, 1.04, 0.21),63899674251
GrabRight,(-1.65, 1.04, 0.21),63899674251
PressedLeft,(-1.83, 0.93, 0.28),63899674253
GrabLeft,(-1.83, 0.93, 0.28),63899674253
ReleasedLeft,(-1.80, 1.35, 0.04),63899674267
UngrabbedLeft,(-1.80, 1.35, 0.04),63899674267
ReleasedRight,(-1.64, 1.02, 0.26),63899674268
UngrabbedRight,(-1.64, 1.02, 0.26),63899674268
PressedRight,(-1.68, 1.17, 0.17),63899674270
GrabRight,(-1.68, 1.17, 0.17),63899674270
PressedLeft,(-1.80, 1.01, 0.17),63899674271
GrabLeft,(-1.80, 1.01, 0.17),63899674271
ReleasedRight,(-1.62, 1.17, 0.14),63899674281
UngrabbedRight,(-1.62, 1.17, 0.14),63899674281
ReleasedLeft,(-1.74, 1.12, -0.03),63899674281
PressedRight,(-1.68, 1.15, 0.15),63899674282
GrabRight,(-1.68, 1.15, 0.15),63899674282
PressedLeft,(-1.85, 1.03, 0.19),63899674283
GrabLeft,(-1.85, 1.03, 0.19),63899674283
ReleasedLeft,(-1.59, 1.23, -0.10),63899674290
UngrabbedLeft,(-1.59, 1.23, -0.10),63899674290
ReleasedRight,(-1.63, 1.13, 0.14),63899674291
UngrabbedRight,(-1.63, 1.13, 0.14),63899674291
PressedRight,(-1.64, 1.13, 0.16),63899674291
GrabRight,(-1.64, 1.13, 0.16),63899674291
GoalReached,(-1.87, 0.80, 1.02),63899674291,(-1.95, 0.76, 1.07)
ItemPlaced,(0.75, 0.78, -3.36),63899674291,(4.60, 0.27, -0.89)
ReleasedRight,(-1.69, 1.13, 0.21),63899674292
PressedRight,(0.17, 1.13, -2.43),63899674297
ReleasedRight,(0.22, 1.13, -2.40),63899674298
PressedRight,(0.55, 1.10, -2.85),63899674298
GrabRight,(0.55, 1.10, -2.85),63899674298
PressedLeft,(3.62, 1.15, -0.02),63899674301
GrabLeft,(3.62, 1.15, -0.02),63899674301
ReleasedRight,(3.77, 1.02, -0.21),63899674308
UngrabbedRight,(3.77, 1.02, -0.21),63899674308
ReleasedLeft,(3.64, 1.14, 0.04),63899674308
