ItemPlaced,(2.21, 0.87, -3.68),63900018598,(4.62, 1.44, -7.72)
PressedLeft,(-0.31, 0.86, -6.03),63900018697
ReleasedLeft,(-0.31, 0.86, -6.03),63900018708
ReleasedLeft,(-0.31, 0.86, -6.03),63900018708
PressedRight,(0.31, 1.27, -6.78),63900018730
ReleasedRight,(0.26, 1.32, -6.73),63900018730
PressedRight,(0.27, 1.32, -6.75),63900018731
ReleasedRight,(0.35, 1.41, -6.65),63900018734
PressedRight,(0.41, 1.40, -6.56),63900018735
ReleasedRight,(0.41, 1.42, -6.58),63900018736
PressedRight,(0.43, 1.42, -6.53),63900018738
ReleasedRight,(0.45, 1.46, -6.55),63900018739
PressedRight,(0.46, 1.46, -6.55),63900018740
ReleasedRight,(0.46, 1.50, -6.54),63900018740
PressedRight,(0.46, 1.49, -6.54),63900018740
ReleasedRight,(0.80, 1.53, -6.86),63900018749
PressedRight,(0.88, 1.55, -6.86),63900018750
ReleasedRight,(0.27, 1.51, -6.59),63900018751
PressedRight,(0.01, 1.45, -6.76),63900018752
ReleasedRight,(0.25, 1.46, -6.85),63900018752
PressedRight,(0.33, 1.45, -6.80),63900018755
ReleasedRight,(0.43, 1.48, -6.72),63900018757
PressedRight,(0.40, 1.48, -6.76),63900018758
ReleasedRight,(0.39, 1.49, -6.75),63900018759
PressedLeft,(-0.31, 0.86, -6.03),63900018759
ReleasedLeft,(-0.31, 0.86, -6.03),63900018760
ReleasedLeft,(-0.31, 0.86, -6.03),63900018760
PressedLeft,(-0.31, 0.86, -6.03),63900018761
ReleasedLeft,(-0.31, 0.86, -6.03),63900018761
ReleasedLeft,(-0.31, 0.86, -6.03),63900018761
PressedRight,(0.38, 1.41, -6.80),63900018762
ReleasedRight,(0.37, 1.41, -6.80),63900018763
PressedRight,(0.37, 1.43, -6.81),63900018763
ReleasedRight,(0.38, 1.42, -6.83),63900018763
PressedRight,(0.41, 1.42, -6.81),63900018769
ReleasedRight,(0.41, 1.42, -6.81),63900018769
PressedRight,(0.42, 1.45, -6.89),63900018773
ReleasedRight,(0.42, 1.45, -6.89),63900018773
PressedRight,(0.38, 1.36, -6.93),63900018781
ReleasedRight,(0.38, 1.35, -6.91),63900018781
